,year,month,day,humidity,sha_tin_min,sha_tin_max,happy_velley_min,happy_velley_max
3034,2016,04,22,71-96,21.1,27.2,21.2,28.6
3035,2016,04,23,82-93,21.9,28.0,22.3,28.4
3036,2016,04,24,85-97,22.2,28.9,23.6,28.4
3037,2016,04,25,80-99,22.9,29.7,24.0,29.1
3038,2016,04,26,80-91,25.2,29.0,25.9,28.3
3039,2016,04,27,73-95,23.8,30.6,25.5,30.5
3040,2016,04,28,72-94,24.2,29.0,24.4,30.0
3041,2016,04,29,66-87,22.6,25.6,23.3,26.1
3042,2016,04,30,72-92,20.7,23.3,21.4,24.5
3043,2016,05,01,88-96,20.3,24.3,20.6,25.8
3044,2016,05,02,80-98,23.0,28.2,23.0,28.7
3045,2016,05,03,72-96,23.0,31.3,23.3,30.7
3046,2016,05,04,81-94,22.8,29.2,23.2,30.7
3047,2016,05,05,76-91,25.4,31.5,26.9,30.0
3048,2016,05,06,78-90,25.6,30.8,27.4,30.2
3049,2016,05,07,73-88,25.4,31.8,27.1,31.0
3050,2016,05,08,69-88,26.3,31.4,27.4,31.0
3051,2016,05,09,72-90,25.9,31.2,25.9,30.9
3052,2016,05,10,80-98,23.0,28.4,23.4,28.7
3053,2016,05,11,61-85,22.8,28.9,23.7,30.2
3054,2016,05,12,70-86,23.2,28.2,23.7,29.0
3055,2016,05,13,73-88,24.1,28.3,24.6,29.0
3056,2016,05,14,79-97,24.1,27.9,24.6,28.5
3057,2016,05,15,74-96,24.0,29.7,25.0,30.9
3058,2016,05,16,57-90,21.8,28.2,23.1,30.2
3059,2016,05,17,75-90,22.5,24.4,22.8,25.5
3060,2016,05,18,65-83,23.0,25.4,23.7,27.5
3061,2016,05,19,78-89,23.6,26.9,24.3,28.1
3062,2016,05,20,89-98,24.2,25.4,24.6,28.3
3063,2016,05,21,77-99,24.1,29.4,24.7,30.5
3064,2016,05,22,64-90,24.5,30.5,24.8,31.7
3065,2016,05,23,71-88,22.6,30.9,23.5,31.9
3066,2016,05,24,71-93,23.3,31.9,23.9,32.3
3067,2016,05,25,71-90,24.3,30.6,25.0,31.4
3068,2016,05,26,79-90,26.0,29.8,26.8,29.0
3069,2016,05,27,81-97,25.8,29.8,26.5,30.0
3070,2016,05,28,79-98,23.8,30.6,24.3,30.2
3071,2016,05,29,75-93,25.0,31.9,27.7,30.3
3072,2016,05,30,69-89,27.6,32.8,28.5,32.8
3073,2016,05,31,72-84,28.4,32.7,28.6,31.9
3074,2016,06,01,70-87,28.5,32.1,28.8,32.8
3075,2016,06,02,69-86,28.6,32.8,28.9,33.2
3076,2016,06,03,75-86,29.0,32.7,29.2,33.0
3077,2016,06,04,65-91,25.4,33.9,24.7,33.4
3078,2016,06,05,72-97,24.1,31.0,24.8,31.8
3079,2016,06,06,78-99,24.0,29.0,24.7,30.5
3080,2016,06,07,76-93,25.2,30.6,25.6,32.9
3081,2016,06,08,76-98,24.6,30.7,23.8,31.4
3082,2016,06,09,73-92,25.2,29.9,25.9,32.1
3083,2016,06,10,75-95,25.8,31.0,26.4,32.6
3084,2016,06,11,88-98,25.3,27.6,25.3,28.1
3085,2016,06,12,85-98,25.1,29.2,25.5,29.2
3086,2016,06,13,78-89,28.6,31.1,28.2,30.8
3087,2016,06,14,75-86,29.3,32.7,29.2,32.8
3088,2016,06,15,73-84,29.1,32.5,29.2,31.3
3089,2016,06,16,74-87,26.7,31.7,27.1,31.5
3090,2016,06,17,71-95,26.2,32.9,26.3,32.7
3091,2016,06,18,77-92,27.4,31.5,27.5,31.7
3092,2016,06,19,66-88,26.4,33.6,26.4,34.3
3093,2016,06,20,62-87,27.4,33.6,27.7,33.7
3094,2016,06,21,60-86,26.7,33.4,27.7,34.1
3095,2016,06,22,60-87,26.7,33.8,27.4,33.8
3096,2016,06,23,56-85,26.0,34.3,27.2,34.2
3097,2016,06,24,51-84,27.4,34.9,27.9,34.6
3098,2016,06,25,57-85,27.5,34.9,28.1,34.6
3099,2016,06,26,61-85,28.2,34.3,29.0,33.8
3100,2016,06,27,61-92,27.3,33.8,27.8,34.7
3101,2016,06,28,68-95,26.7,32.0,26.3,32.7
3102,2016,06,29,68-96,26.8,32.5,26.9,32.9
3103,2016,06,30,67-94,27.3,32.6,27.5,32.4
3104,2016,07,01,68-92,27.7,32.8,27.6,33.2
3105,2016,07,02,71-92,25.9,31.7,27.2,32.7
3106,2016,07,03,74-91,25.9,31.6,26.6,32.4
3107,2016,07,04,69-91,27.7,32.1,29.0,32.1
3108,2016,07,05,70-96,24.9,31.6,26.7,32.6
3109,2016,07,06,88-98,24.4,29.9,24.5,30.4
3110,2016,07,07,61-89,26.6,34.4,28.0,35.0
3111,2016,07,08,59-88,26.8,36.4,27.9,36.9
3112,2016,07,09,55-88,26.5,37.2,26.8,37.9
3113,2016,07,10,70-91,26.2,32.1,26.6,32.7
3114,2016,07,11,73-96,25.9,30.7,25.6,32.9
3115,2016,07,12,78-90,27.2,29.9,27.1,29.9
3116,2016,07,13,78-98,25.0,30.7,25.5,32.4
3117,2016,07,14,78-97,26.1,30.4,26.3,30.5
3118,2016,07,15,69-90,26.7,32.7,27.6,31.6
3119,2016,07,16,69-86,28.1,33.3,29.1,32.5
3120,2016,07,17,67-88,29.1,33.6,28.9,31.5
3121,2016,07,18,60-84,28.9,32.8,27.2,32.3
3122,2016,07,19,69-94,26.8,32.6,25.6,31.8
3123,2016,07,20,68-97,25.5,32.6,24.5,32.3
3124,2016,07,21,63-86,26.3,33.4,26.4,32.7
3125,2016,07,22,61-88,26.6,33.7,27.6,33.6
3126,2016,07,23,63-87,26.9,34.4,28.6,34.5
3127,2016,07,24,53-86,28.1,35.0,28.5,35.5
3128,2016,07,25,57-88,27.0,34.6,27.5,34.8
3129,2016,07,26,76-93,26.7,31.8,27.2,32.7
3130,2016,07,27,60-87,27.0,33.7,27.5,33.4
3131,2016,07,28,58-88,26.5,33.7,27.2,33.9
3132,2016,07,29,56-86,27.8,35.9,28.3,35.1
3133,2016,07,30,59-89,25.0,36.4,28.6,36.5
3134,2016,07,31,60-91,25.7,33.7,27.7,33.5
3135,2016,08,01,58-87,26.7,33.3,27.9,32.9
3136,2016,08,02,79-95,25.1,29.8,25.5,29.3
3137,2016,08,03,85-98,25.4,29.4,26.3,29.6
3138,2016,08,04,90-98,26.2,30.4,26.3,31.0
3139,2016,08,05,66-96,26.0,33.5,26.9,33.9
3140,2016,08,06,61-91,26.6,35.3,27.9,35.3
3141,2016,08,07,67-89,28.0,34.4,28.0,34.5
3142,2016,08,08,68-89,27.3,34.8,28.7,34.0
3143,2016,08,09,75-95,25.1,34.2,26.4,35.4
3144,2016,08,10,82-98,24.2,28.1,24.8,29.8
3145,2016,08,11,71-97,25.3,31.6,25.2,31.8
3146,2016,08,12,77-92,26.5,30.8,26.5,31.0
3147,2016,08,13,70-93,26.6,32.2,26.1,33.5
3148,2016,08,14,81-98,25.6,28.9,26.1,29.7
3149,2016,08,15,84-98,25.4,30.5,25.9,30.9
3150,2016,08,16,89-98,25.2,27.8,25.4,28.1
3151,2016,08,17,91-98,25.5,29.6,25.7,28.6
3152,2016,08,18,89-98,26.4,29.8,26.3,30.5
3153,2016,08,19,79-98,26.5,31.0,26.4,33.2
3154,2016,08,20,69-97,26.0,33.5,27.0,33.4
3155,2016,08,21,75-97,23.4,33.1,24.0,32.8
3156,2016,08,22,65-91,25.9,32.6,26.3,33.9
3157,2016,08,23,57-88,25.2,34.5,25.9,34.2
3158,2016,08,24,60-88,26.4,33.4,27.4,35.0
3159,2016,08,25,62-88,26.3,34.6,27.4,35.5
3160,2016,08,26,56-90,26.8,34.9,27.4,35.5
3161,2016,08,27,70-90,26.6,33.3,27.7,33.7
3162,2016,08,28,69-97,25.1,31.0,25.6,31.4
3163,2016,08,29,67-81,25.6,28.3,26.2,28.7
3164,2016,08,30,57-80,24.2,31.4,25.5,32.1
3165,2016,08,31,65-86,24.0,31.2,25.3,32.1
3166,2016,09,01,80-97,25.5,30.2,25.2,30.1
3167,2016,09,02,75-92,26.1,31.6,26.7,31.5
3168,2016,09,03,74-98,25.3,31.8,25.5,31.5
3169,2016,09,04,77-90,26.6,30.6,27.0,30.1
3170,2016,09,05,80-98,25.5,28.8,25.9,30.1
3171,2016,09,06,82-98,25.3,28.8,25.7,29.1
3172,2016,09,07,86-96,25.1,29.4,25.7,28.9
3173,2016,09,08,82-97,25.3,29.8,25.7,29.3
3174,2016,09,09,81-95,24.9,30.1,25.5,29.5
3175,2016,09,10,88-98,23.8,27.7,24.8,29.2
3176,2016,09,11,73-96,23.8,30.9,24.7,33.0
3177,2016,09,12,68-95,24.1,32.5,25.4,34.4
3178,2016,09,13,73-96,25.6,31.0,26.8,31.8
3179,2016,09,14,55-90,24.9,33.4,26.1,34.6
3180,2016,09,15,62-74,27.1,33.2,28.4,33.4
3181,2016,09,16,62-81,26.3,32.1,27.4,33.5
3182,2016,09,17,56-78,25.4,32.7,26.2,33.7
3183,2016,09,18,58-74,24.2,32.8,25.9,33.0
3184,2016,09,19,57-90,24.6,32.0,24.8,34.0
3185,2016,09,20,70-97,22.7,29.7,22.9,30.6
3186,2016,09,21,59-96,24.0,30.9,25.7,31.2
3187,2016,09,22,66-82,25.6,29.2,26.5,29.5
3188,2016,09,23,68-85,25.9,30.1,26.8,30.6
3189,2016,09,24,68-83,26.4,30.7,27.0,31.0
3190,2016,09,25,70-85,26.1,32.1,26.9,32.1
3191,2016,09,26,71-89,26.1,32.1,26.8,32.0
3192,2016,09,27,48-93,25.6,35.4,26.3,36.5
3193,2016,09,28,52-65,28.9,32.3,29.3,32.5
3194,2016,09,29,63-78,23.6,29.0,25.1,29.4
3195,2016,09,30,73-83,22.8,28.2,24.0,28.7
3196,2016,10,01,81-99,23.1,30.0,24.4,31.0
3197,2016,10,02,75-89,24.2,30.8,25.7,31.8
3198,2016,10,03,77-87,26.2,28.6,26.7,29.9
3199,2016,10,04,74-87,25.9,30.4,26.5,30.4
3200,2016,10,05,66-87,25.4,31.1,26.2,32.3
3201,2016,10,06,58-95,25.7,32.3,25.3,34.1
3202,2016,10,07,68-97,24.9,30.4,24.8,31.6
3203,2016,10,08,69-76,26.8,29.6,27.5,31.6
3204,2016,10,09,62-73,24.3,27.9,25.2,30.7
3205,2016,10,10,61-77,22.7,28.1,23.9,29.5
3206,2016,10,11,74-88,20.8,26.1,21.3,28.6
3207,2016,10,12,76-91,21.7,25.2,23.3,26.5
3208,2016,10,13,67-83,23.2,28.7,24.3,29.1
3209,2016,10,14,60-82,23.9,29.9,25.1,30.3
3210,2016,10,15,61-84,23.6,29.9,25.0,31.6
3211,2016,10,16,59-78,25.7,31.4,25.0,32.8
3212,2016,10,17,69-96,23.9,29.2,24.4,30.6
3213,2016,10,18,90-98,24.1,26.5,24.5,26.5
3214,2016,10,19,92-99,24.6,26.8,24.8,27.2
3215,2016,10,20,72-97,23.9,31.2,24.0,32.2
3216,2016,10,21,74-95,24.3,27.6,25.2,28.6
3217,2016,10,22,72-93,24.4,30.7,25.3,30.0
3218,2016,10,23,81-93,23.4,30.0,24.1,31.2
3219,2016,10,24,82-96,24.5,29.4,24.9,31.5
3220,2016,10,25,75-95,24.9,29.7,25.3,31.2
3221,2016,10,26,71-93,24.0,30.0,25.0,30.4
3222,2016,10,27,66-90,23.0,30.6,23.6,32.3
3223,2016,10,28,64-83,23.7,31.6,25.0,32.4
3224,2016,10,29,74-85,23.2,29.7,24.3,29.7
3225,2016,10,30,67-78,21.5,26.0,23.0,27.0
3226,2016,10,31,61-79,22.2,28.5,23.8,30.8
3227,2016,11,01,66-77,21.3,25.3,23.1,27.6
3228,2016,11,02,61-75,19.5,25.0,21.6,26.8
3229,2016,11,03,55-74,19.4,24.0,20.5,25.4
3230,2016,11,04,56-77,17.0,25.7,18.6,27.1
3231,2016,11,05,68-83,18.0,26.0,19.3,27.6
3232,2016,11,06,69-87,18.8,26.8,19.7,27.5
3233,2016,11,07,70-87,20.5,27.5,22.8,28.8
3234,2016,11,08,68-91,20.9,29.4,22.6,29.3
3235,2016,11,09,75-93,17.0,21.0,19.2,23.0
3236,2016,11,10,78-88,14.6,17.2,17.0,19.4
3237,2016,11,11,75-85,15.0,21.2,17.6,22.9
3238,2016,11,12,77-91,20.4,26.4,21.6,27.1
3239,2016,11,13,80-89,21.3,27.4,22.6,28.2
3240,2016,11,14,68-93,20.9,30.3,21.7,30.4
3241,2016,11,15,64-95,20.5,30.4,21.7,30.8
3242,2016,11,16,72-85,22.1,27.0,23.3,26.5
3243,2016,11,17,66-86,21.9,27.7,23.9,28.8
3244,2016,11,18,76-86,21.8,26.1,23.5,26.8
3245,2016,11,19,69-94,23.8,27.3,24.3,29.4
3246,2016,11,20,72-83,23.7,28.1,25.2,28.6
3247,2016,11,21,81-88,23.7,26.5,24.0,25.8
3248,2016,11,22,86-99,21.3,24.2,21.9,24.7
3249,2016,11,23,80-100,15.0,21.4,17.5,22.4
3250,2016,11,24,69-82,13.2,19.4,15.6,21.0
3251,2016,11,25,70-84,15.3,21.2,17.6,24.4
3252,2016,11,26,81-99,11.7,20.0,13.9,21.8
3253,2016,11,27,67-96,11.1,19.6,13.2,22.7
3254,2016,11,28,57-78,14.6,20.3,16.9,22.0
3255,2016,11,29,60-72,17.1,20.2,18.3,21.7
3256,2016,11,30,55-74,16.3,22.3,16.1,24.6
3257,2016,12,01,60-76,15.4,22.7,15.8,24.7
3258,2016,12,02,64-82,17.3,22.9,19.0,24.0
3259,2016,12,03,70-83,19.0,22.8,20.1,23.5
3260,2016,12,04,64-88,19.8,26.4,20.8,27.6
3261,2016,12,05,63-90,20.4,26.9,21.2,28.5
3262,2016,12,06,45-67,19.0,22.9,19.8,24.7
3263,2016,12,07,50-72,16.1,22.7,18.6,24.6
3264,2016,12,08,54-71,14.4,22.3,16.1,23.0
3265,2016,12,09,52-79,11.6,22.9,13.6,23.6
3266,2016,12,10,59-81,15.9,24.8,17.8,25.8
3267,2016,12,11,69-80,18.7,22.5,19.4,23.1
3268,2016,12,12,67-84,18.8,25.1,19.2,25.2
3269,2016,12,13,58-90,18.7,27.0,19.1,28.3
3270,2016,12,14,56-72,18.0,23.3,19.0,25.4
3271,2016,12,15,56-67,14.5,19.7,15.9,21.0
3272,2016,12,16,53-66,11.1,16.9,13.5,18.2
3273,2016,12,17,58-78,10.4,18.4,13.4,19.2
3274,2016,12,18,65-86,15.6,23.0,17.7,23.7
3275,2016,12,19,61-87,15.8,24.9,17.1,24.5
3276,2016,12,20,66-85,17.5,25.1,18.9,25.2
3277,2016,12,21,82-95,20.3,22.5,21.4,23.5
3278,2016,12,22,60-95,18.4,26.0,19.9,27.7
3279,2016,12,23,66-80,17.2,21.7,18.7,23.0
3280,2016,12,24,67-92,16.2,18.8,17.1,19.5
3281,2016,12,25,78-87,18.0,20.3,17.9,20.7
3282,2016,12,26,70-89,18.9,25.3,18.6,26.3
3283,2016,12,27,47-77,11.2,20.5,13.0,22.1
3284,2016,12,28,55-65,9.6,15.4,11.6,16.7
3285,2016,12,29,47-61,13.0,17.4,14.5,20.8
3286,2016,12,30,53-73,13.8,18.3,15.5,19.6
3287,2016,12,31,59-84,13.9,21.9,16.1,22.9
3288,2017,01,01,73-87,17.0,22.7,18.7,22.3
3289,2017,01,02,62-89,16.5,25.7,17.7,26.0
3290,2017,01,03,77-91,15.4,22.9,16.2,22.4
3291,2017,01,04,69-86,17.0,24.0,18.7,23.9
3292,2017,01,05,70-87,16.6,24.3,18.4,25.9
3293,2017,01,06,62-89,16.4,26.2,17.3,27.5
3294,2017,01,07,71-85,18.9,25.0,19.8,25.2
3295,2017,01,08,64-85,18.0,26.5,18.7,27.7
3296,2017,01,09,72-82,17.4,23.0,18.6,23.1
3297,2017,01,10,74-83,18.0,21.0,18.8,21.6
3298,2017,01,11,76-85,17.4,20.8,18.2,20.2
3299,2017,01,12,76-86,14.2,19.5,17.5,20.6
3300,2017,01,13,78-93,12.5,14.7,15.1,17.5
3301,2017,01,14,81-96,12.8,15.5,14.9,16.5
3302,2017,01,15,79-94,13.0,15.4,14.4,17.2
3303,2017,01,16,73-92,13.2,17.3,14.4,17.8
3304,2017,01,17,69-84,16.1,19.5,16.8,20.2
3305,2017,01,18,81-91,17.4,19.7,18.0,20.2
3306,2017,01,19,72-92,18.2,23.8,18.8,25.2
3307,2017,01,20,55-86,14.9,20.2,16.6,22.6
3308,2017,01,21,54-80,13.3,20.6,14.5,21.2
3309,2017,01,22,44-75,12.5,19.9,12.5,20.8
3310,2017,01,23,62-81,11.9,20.1,14.2,20.1
3311,2017,01,24,58-78,14.7,20.6,15.6,19.9
3312,2017,01,25,65-83,14.5,22.6,15.7,22.9
3313,2017,01,26,64-84,14.5,20.9,15.1,21.6
3314,2017,01,27,42-85,12.6,23.3,13.7,23.7
3315,2017,01,28,68-87,13.3,19.4,15.4,19.6
3316,2017,01,29,77-96,18.2,22.4,18.3,23.4
3317,2017,01,30,79-95,16.7,23.0,17.5,25.2
3318,2017,01,31,83-95,15.1,18.1,15.6,17.9
3319,2017,02,01,66-90,16.4,23.6,16.7,24.3
3320,2017,02,02,79-89,15.9,17.3,16.1,17.9
3321,2017,02,03,62-83,15.0,19.9,15.4,20.2
3322,2017,02,04,66-92,15.0,22.1,16.0,21.9
3323,2017,02,05,68-97,16.0,24.0,16.3,24.7
3324,2017,02,06,69-90,16.9,21.1,16.3,20.1
3325,2017,02,07,65-81,15.6,19.2,15.8,19.4
3326,2017,02,08,70-86,14.1,21.3,15.5,22.2
3327,2017,02,09,46-81,9.5,16.3,11.2,17.3
3328,2017,02,10,51-62,8.9,14.2,10.7,15.3
3329,2017,02,11,41-68,9.3,17.2,11.4,17.8
3330,2017,02,12,43-81,8.4,19.0,10.8,19.8
3331,2017,02,13,47-79,9.5,20.4,11.2,20.5
3332,2017,02,14,45-80,15.5,21.4,15.6,21.8
3333,2017,02,15,47-79,13.4,21.8,15.0,21.3
3334,2017,02,16,51-82,12.1,25.0,12.9,24.9
3335,2017,02,17,56-93,12.7,26.7,14.2,27.0
3336,2017,02,18,54-86,13.0,25.5,14.5,26.1
3337,2017,02,19,77-90,16.0,19.1,16.2,19.3
3338,2017,02,20,69-91,17.4,25.5,19.0,25.3
3339,2017,02,21,78-96,16.7,21.1,16.7,21.1
3340,2017,02,22,83-98,16.7,22.4,16.6,23.3
3341,2017,02,23,77-97,12.7,19.9,15.4,20.6
3342,2017,02,24,76-89,10.1,12.7,12.0,15.4
3343,2017,02,25,75-95,8.9,12.3,10.6,14.7
3344,2017,02,26,66-95,9.7,16.7,11.3,17.3
3345,2017,02,27,40-85,14.6,20.2,15.5,20.3
3346,2017,02,28,49-83,14.1,21.2,15.3,21.3
3347,2017,03,01,54-82,14.1,23.2,14.8,24.3
3348,2017,03,02,25-72,14.4,22.9,16.2,24.6
3349,2017,03,03,49-76,13.1,20.5,14.9,20.5
3350,2017,03,04,64-79,16.5,23.4,16.4,23.6
3351,2017,03,05,76-91,19.1,24.4,17.0,25.6
3352,2017,03,06,62-96,17.2,23.9,17.6,25.2
3353,2017,03,07,62-83,16.0,19.4,17.1,20.5
3354,2017,03,08,80-95,14.2,16.6,15.3,17.6
3355,2017,03,09,59-90,14.7,18.6,15.6,19.1
3356,2017,03,10,84-93,16.1,20.3,16.5,21.8
3357,2017,03,11,84-93,16.3,18.7,16.7,18.7
3358,2017,03,12,83-96,17.3,20.4,17.3,20.7
3359,2017,03,13,82-98,19.2,26.9,18.8,26.7
3360,2017,03,14,90-97,15.8,21.5,16.5,22.7
3361,2017,03,15,66-91,15.5,17.6,16.2,17.8
3362,2017,03,16,73-83,16.6,19.1,16.8,19.9
3363,2017,03,17,80-91,16.4,19.8,16.5,20.9
3364,2017,03,18,83-95,17.2,20.2,17.1,20.6
3365,2017,03,19,90-99,19.2,21.1,18.9,21.8
3366,2017,03,20,67-98,18.7,26.9,18.6,29.2
3367,2017,03,21,69-96,18.7,29.1,19.3,29.3
3368,2017,03,22,83-94,17.2,20.0,17.5,20.2
3369,2017,03,23,68-91,19.2,24.3,19.5,25.4
3370,2017,03,24,76-91,19.1,22.0,19.1,23.7
3371,2017,03,25,72-93,14.9,22.4,16.1,24.1
3372,2017,03,26,64-93,12.8,16.1,13.9,17.3
3373,2017,03,27,39-71,14.6,22.2,16.4,22.5
3374,2017,03,28,61-86,15.9,23.8,17.6,25.2
3375,2017,03,29,74-90,19.9,23.2,20.4,24.9
3376,2017,03,30,81-94,21.0,23.1,21.1,25.6
3377,2017,03,31,79-97,15.7,22.3,16.5,24.9
3378,2017,04,01,51-82,15.0,23.7,15.7,24.5
3379,2017,04,02,42-85,13.8,23.2,16.0,23.4
3380,2017,04,03,57-77,14.4,23.5,16.9,24.0
3381,2017,04,04,62-85,17.9,25.0,19.1,25.7
3382,2017,04,05,66-90,20.2,25.8,20.2,27.4
3383,2017,04,06,79-92,21.8,25.2,22.5,25.7
3384,2017,04,07,71-93,21.5,28.5,21.9,29.6
3385,2017,04,08,73-93,20.8,27.8,21.8,28.2
3386,2017,04,09,78-92,20.7,29.3,22.7,27.3
3387,2017,04,10,78-87,26.2,29.1,25.8,27.7
3388,2017,04,11,82-97,23.0,28.1,22.8,27.8
3389,2017,04,12,81-97,18.0,23.1,18.4,23.2
3390,2017,04,13,67-86,17.8,21.0,19.1,22.0
3391,2017,04,14,69-87,19.5,25.3,19.9,26.0
3392,2017,04,15,77-91,20.4,28.7,21.2,28.6
3393,2017,04,16,63-95,22.5,29.8,23.2,30.0
3394,2017,04,17,63-92,22.3,31.9,23.8,32.4
3395,2017,04,18,58-94,23.3,32.5,23.3,33.1
3396,2017,04,19,63-88,24.5,31.1,24.5,30.0
3397,2017,04,20,78-93,24.8,28.3,24.8,27.5
3398,2017,04,21,79-94,23.2,29.9,23.2,27.9
3399,2017,04,22,64-94,17.1,23.2,18.2,24.6
3400,2017,04,23,75-93,19.4,22.0,20.0,22.2
3401,2017,04,24,79-87,19.9,22.5,20.9,23.2
3402,2017,04,25,85-98,20.3,23.2,20.8,24.1
3403,2017,04,26,87-97,22.5,27.3,22.3,28.3
3404,2017,04,27,75-98,20.5,23.9,21.1,25.2
3405,2017,04,28,65-81,18.0,24.0,19.4,24.8
3406,2017,04,29,61-88,16.4,26.9,17.3,27.0
3407,2017,04,30,60-85,17.8,27.5,18.6,27.8
3408,2017,05,01,66-89,20.5,28.9,21.1,28.9
3409,2017,05,02,78-91,23.0,29.2,24.0,29.9
3410,2017,05,03,66-89,25.7,30.4,26.2,30.4
3411,2017,05,04,84-97,22.2,27.8,23.1,27.9
3412,2017,05,05,69-95,21.7,29.7,22.3,30.7
3413,2017,05,06,62-89,23.8,31.5,24.3,31.9
3414,2017,05,07,75-95,24.5,26.6,24.9,27.4
3415,2017,05,08,76-89,22.6,27.9,22.3,29.9
3416,2017,05,09,69-95,22.1,29.8,22.3,30.5
3417,2017,05,10,70-91,24.0,30.4,24.4,31.2
3418,2017,05,11,65-91,24.9,30.4,25.0,31.5
3419,2017,05,12,61-91,25.6,31.4,25.7,32.9
3420,2017,05,13,72-89,23.7,27.3,24.4,28.6
3421,2017,05,14,76-92,22.8,29.8,23.6,30.6
3422,2017,05,15,85-97,23.7,26.9,24.7,27.5
3423,2017,05,16,73-96,22.7,26.9,24.1,27.4
3424,2017,05,17,61-89,21.5,29.1,22.2,30.7
3425,2017,05,18,62-83,24.0,28.1,24.4,28.2
3426,2017,05,19,72-91,23.1,26.5,23.8,27.0
3427,2017,05,20,85-91,22.3,24.6,22.4,24.8
3428,2017,05,21,86-94,22.7,25.5,23.0,25.9
3429,2017,05,22,89-98,24.0,25.5,24.1,26.2
3430,2017,05,23,85-99,24.5,29.9,25.0,30.2
3431,2017,05,24,84-99,24.0,26.6,24.4,27.1
3432,2017,05,25,66-90,23.8,28.5,24.2,29.7
3433,2017,05,26,63-90,22.4,27.4,23.4,27.3
3434,2017,05,27,40-83,21.8,30.4,22.6,31.1
3435,2017,05,28,51-81,24.3,30.9,25.0,31.5
3436,2017,05,29,61-82,24.7,30.6,25.0,30.8
3437,2017,05,30,65-88,25.0,30.0,25.0,30.6
3438,2017,05,31,65-90,24.0,33.0,24.7,32.7
3439,2017,06,01,77-87,27.9,31.8,27.9,31.0
3440,2017,06,02,79-89,28.9,32.0,28.8,30.6
3441,2017,06,03,72-91,29.1,33.0,28.9,32.6
3442,2017,06,04,73-85,29.3,32.9,28.9,31.4
3443,2017,06,05,69-86,29.0,33.2,28.9,32.3
3444,2017,06,06,65-87,27.4,33.2,27.9,32.8
3445,2017,06,07,61-95,26.3,33.4,27.3,33.4
3446,2017,06,08,71-86,26.4,32.8,27.4,33.1
3447,2017,06,09,71-88,28.1,32.5,27.5,32.3
3448,2017,06,10,67-85,27.4,32.8,27.8,33.6
3449,2017,06,11,66-88,26.7,33.6,27.1,33.9
3450,2017,06,12,76-98,25.9,31.6,25.7,31.6
3451,2017,06,13,85-98,24.4,28.3,24.6,28.8
3452,2017,06,14,77-95,24.5,29.6,25.5,30.3
3453,2017,06,15,73-91,27.3,31.2,27.0,30.8
3454,2017,06,16,80-90,25.8,29.9,27.5,29.6
3455,2017,06,17,92-98,24.5,26.8,24.6,29.4
3456,2017,06,18,85-97,24.7,28.6,25.0,27.8
3457,2017,06,19,77-98,25.0,29.2,24.8,29.1
3458,2017,06,20,80-98,24.8,28.2,24.7,28.3
3459,2017,06,21,80-97,25.9,29.6,25.6,28.9
3460,2017,06,22,67-90,28.1,32.4,28.2,32.8
3461,2017,06,23,69-94,27.1,32.4,28.1,31.8
3462,2017,06,24,75-95,26.0,32.4,27.4,30.9
3463,2017,06,25,69-90,27.1,32.4,26.5,31.8
3464,2017,06,26,70-83,28.2,32.1,28.4,33.0
3465,2017,06,27,72-86,28.2,32.5,28.3,31.9
3466,2017,06,28,67-84,28.3,32.9,28.3,33.6
3467,2017,06,29,64-88,26.8,33.6,27.2,34.2
3468,2017,06,30,59-85,26.1,33.2,26.5,33.3
3469,2017,07,01,67-94,25.9,33.2,27.2,32.0
3470,2017,07,02,79-91,26.6,31.4,25.7,31.4
3471,2017,07,03,77-93,25.5,30.1,27.3,31.1
3472,2017,07,04,84-97,25.7,29.9,25.4,31.5
3473,2017,07,05,77-96,25.9,31.3,26.1,31.5
3474,2017,07,06,87-97,26.6,30.7,26.7,31.0
3475,2017,07,07,77-97,25.6,30.8,25.7,30.2
3476,2017,07,08,86-96,26.0,30.2,26.8,29.6
3477,2017,07,09,66-94,26.4,32.3,27.9,32.4
3478,2017,07,10,65-88,25.9,32.7,27.9,32.2
3479,2017,07,11,64-89,25.9,33.1,27.3,33.4
3480,2017,07,12,66-88,27.0,32.9,27.4,33.9
3481,2017,07,13,68-87,26.9,32.9,27.0,33.4
3482,2017,07,14,70-93,26.7,32.0,28.3,32.2
3483,2017,07,15,75-94,26.5,32.1,26.9,31.5
3484,2017,07,16,83-97,26.6,29.9,26.5,30.5
3485,2017,07,17,83-98,24.6,29.7,24.3,30.5
3486,2017,07,18,91-99,24.6,29.9,24.7,29.5
3487,2017,07,19,76-98,24.6,31.4,24.5,32.5
3488,2017,07,20,77-91,26.2,32.0,27.3,32.5
3489,2017,07,21,67-91,27.2,32.5,27.7,33.2
3490,2017,07,22,62-95,26.1,33.7,26.5,34.2
3491,2017,07,23,73-98,25.8,29.2,25.6,29.7
3492,2017,07,24,77-98,25.9,31.5,25.6,32.1
3493,2017,07,25,63-88,27.0,33.0,27.5,34.4
3494,2017,07,26,56-91,25.8,33.9,26.0,35.7
3495,2017,07,27,74-85,27.0,31.6,28.2,32.0
3496,2017,07,28,57-84,28.3,34.9,28.7,36.0
3497,2017,07,29,64-79,27.8,36.7,28.8,36.8
3498,2017,07,30,57-83,28.8,37.2,29.4,37.6
